#TE_family	subclass	superfamily	count	idn	sd	indels	tsd	length	frag	nest
Os1744#MITE/Tourist	MITE/Tourist	MITE	9	80	7	14	2,10	136	84	0
Os1833#MITE/Tourist	MITE/Tourist	MITE	10	88	14	13	2,10	272	90	0
Os1897#MITE/Tourist	MITE/Tourist	MITE	6	82	14	16	2,10	289	96	0
Os1928#MITE/Tourist	MITE/Tourist	MITE	10	90	18	12	2,10	309	90	0
Os1965#MITE/Tourist	MITE/Tourist	MITE	7	91	13	19	2,10	200	83	0
Os1982#MITE/Tourist	MITE/Tourist	MITE	10	84	18	11	2,10	315	92	0
Os2012#MITE/Tourist	MITE/Tourist	MITE	6	91	13	9	2,10	228	95	0
Os2023#MITE/Tourist	MITE/Tourist	MITE	9	95	5	16	2,10	309	95	0
Os2058#MITE/Tourist	MITE/Tourist	MITE	6	88	7	17	2,10	313	97	0
Os2212#MITE/Tourist	MITE/Tourist	MITE	5	86	16	11	2,10	330	92	0
Os2236#MITE/Tourist	MITE/Tourist	MITE	9	95	8	19	2,10	303	95	0
Os2288#MITE/Tourist	MITE/Tourist	MITE	5	89	5	10	2,10	319	86	0
Os2337#MITE/Tourist	MITE/Tourist	MITE	7	91	12	17	2,10	348	82	0
Os2362#MITE/Tourist	MITE/Tourist	MITE	10	87	18	15	2,10	120	92	0
Os2477#MITE/Tourist	MITE/Tourist	MITE	5	90	1	10	2,10	195	80	0
Os2534#MITE/Tourist	MITE/Tourist	MITE	7	95	5	10	2,10	281	84	0
Os2616#MITE/Tourist	MITE/Tourist	MITE	9	92	20	7	2,10	330	80	0
Os2670#MITE/Tourist	MITE/Tourist	MITE	5	85	3	20	2,10	359	80	0
Os2859#MITE/Tourist	MITE/Tourist	MITE	9	88	5	16	2,10	199	84	0
Os2879#MITE/Tourist	MITE/Tourist	MITE	9	91	19	8	2,10	132	88	0
Os2974#MITE/Tourist	MITE/Tourist	MITE	6	89	7	19	2,10	451	96	0
Os3002#MITE/Tourist	MITE/Tourist	MITE	6	87	4	5	2,10	208	83	0
Os3269#MITE/Tourist	MITE/Tourist	MITE	9	84	14	10	2,10	282	94	0
Os3270#MITE/Tourist	MITE/Tourist	MITE	7	94	1	12	2,10	174	80	0
Os3271#MITE/Tourist	MITE/Tourist	MITE	7	85	3	17	2,10	130	96	0
Os3272#MITE/Tourist	MITE/Tourist	MITE	7	85	16	16	2,10	377	88	0
Os3346#MITE/Tourist	MITE/Tourist	MITE	7	95	5	8	2,10	298	81	0
Os3351#MITE/Tourist	MITE/Tourist	MITE	6	83	8	17	2,10	325	90	0
Os3588#MITE/Tourist	MITE/Tourist	MITE	5	83	5	6	2,10	289	96	0
Os3589#MITE/Tourist	MITE/Tourist	MITE	8	82	9	11	2,10	334	88	0
