#TE_family	subclass	superfamily	count	idn	sd	indels	tsd	length	frag	nest
Os1744#MITE/Tourist	MITE/Tourist	MITE	77	88	16	5	2,10	136	84	0
Os1833#MITE/Tourist	MITE/Tourist	MITE	346	82	4	18	2,10	272	96	0
Os1897#MITE/Tourist	MITE/Tourist	MITE	233	88	12	5	2,10	289	86	0
Os1928#MITE/Tourist	MITE/Tourist	MITE	443	87	11	12	2,10	309	98	0
Os1965#MITE/Tourist	MITE/Tourist	MITE	431	89	10	8	2,10	200	90	0
Os1982#MITE/Tourist	MITE/Tourist	MITE	137	84	8	19	2,10	315	85	0
Os2012#MITE/Tourist	MITE/Tourist	MITE	28	92	13	20	2,10	228	89	0
Os2023#MITE/Tourist	MITE/Tourist	MITE	408	90	13	15	2,10	309	87	0
Os2058#MITE/Tourist	MITE/Tourist	MITE	40	92	4	10	2,10	313	81	0
Os2212#MITE/Tourist	MITE/Tourist	MITE	194	86	19	14	2,10	330	95	0
Os2236#MITE/Tourist	MITE/Tourist	MITE	285	86	12	5	2,10	303	91	0
Os2288#MITE/Tourist	MITE/Tourist	MITE	449	95	6	5	2,10	319	90	0
Os2337#MITE/Tourist	MITE/Tourist	MITE	398	94	19	14	2,10	348	97	0
Os2362#MITE/Tourist	MITE/Tourist	MITE	307	82	15	5	2,10	120	87	0
Os2477#MITE/Tourist	MITE/Tourist	MITE	431	88	10	11	2,10	195	82	0
Os2534#MITE/Tourist	MITE/Tourist	MITE	443	89	17	5	2,10	281	84	0
Os2616#MITE/Tourist	MITE/Tourist	MITE	310	80	8	17	2,10	330	92	0
Os2670#MITE/Tourist	MITE/Tourist	MITE	138	94	16	8	2,10	359	85	0
Os2859#MITE/Tourist	MITE/Tourist	MITE	62	85	13	18	2,10	199	81	0
Os2879#MITE/Tourist	MITE/Tourist	MITE	57	92	5	16	2,10	132	95	0
Os2974#MITE/Tourist	MITE/Tourist	MITE	345	84	7	18	2,10	451	80	0
Os3002#MITE/Tourist	MITE/Tourist	MITE	95	82	11	12	2,10	208	98	0
Os3269#MITE/Tourist	MITE/Tourist	MITE	393	93	10	16	2,10	282	89	0
Os3270#MITE/Tourist	MITE/Tourist	MITE	414	82	8	14	2,10	174	83	0
Os3271#MITE/Tourist	MITE/Tourist	MITE	386	94	14	8	2,10	130	93	0
Os3272#MITE/Tourist	MITE/Tourist	MITE	398	92	18	20	2,10	377	92	0
Os3346#MITE/Tourist	MITE/Tourist	MITE	371	84	2	14	2,10	298	95	0
Os3351#MITE/Tourist	MITE/Tourist	MITE	287	88	5	18	2,10	325	98	0
Os3588#MITE/Tourist	MITE/Tourist	MITE	420	95	7	7	2,10	289	84	0
Os3589#MITE/Tourist	MITE/Tourist	MITE	249	87	3	12	2,10	334	94	0
